,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,information,long_exposure,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return,algorithm_returns
2011-09-14 20:00:00+00:00,0.0,0.0,0.0,0.06598518481180715,0.19487470752646358,0.0,0.0,100000.0,0.0,0.0,-0.0203,0.0,-0.01828556947250302,0,0,0,0.0,0.0,0.0,[],2011-09-14 20:00:00+00:00,2011-09,2011-09-14 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,429,[],0.0203,1.0
2011-09-15 20:00:00+00:00,0.0,0.0,0.0,0.0843063501240735,0.1950801173543108,0.0,0.0,100000.0,0.0,0.0,-0.0209,0.0,-0.021476361515195063,0,0,0,0.0,0.0,0.0,[],2011-09-15 20:00:00+00:00,2011-09,2011-09-15 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,430,[],0.0209,1.0
2011-09-16 20:00:00+00:00,0.0,0.0,0.0,0.09049415852556875,0.19489758831419904,0.0,0.0,100000.0,0.0,0.0,-0.020800000000000003,0.0,-0.022525052555817365,0,0,0,0.0,0.0,0.0,[],2011-09-16 20:00:00+00:00,2011-09,2011-09-16 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,431,[],0.020800000000000003,1.0
2011-09-19 20:00:00+00:00,0.0,0.0,0.0,0.07980449458820726,0.19482350412061,0.0,0.0,100000.0,0.0,0.0,-0.0197,0.0,-0.020632546380019476,0,0,0,0.0,0.0,0.0,[],2011-09-19 20:00:00+00:00,2011-09,2011-09-19 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,432,[],0.0197,1.0
2011-09-20 20:00:00+00:00,0.0,0.0,0.0,0.07801093343400978,0.1946033625907934,0.0,0.0,100000.0,0.0,0.0,-0.0195,0.0,-0.02029526261375925,0,0,0,0.0,0.0,0.0,[],2011-09-20 20:00:00+00:00,2011-09,2011-09-20 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,433,[],0.0195,1.0
2011-09-21 20:00:00+00:00,0.0,0.0,0.0,0.0463277151034589,0.19568621781068113,0.0,0.0,100000.0,0.0,0.0,-0.0188,0.0,-0.01464285931805604,0,0,0,0.0,0.0,0.0,[],2011-09-21 20:00:00+00:00,2011-09,2011-09-21 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,434,[],0.0188,1.0
2011-09-22 20:00:00+00:00,0.0,0.0,0.0,0.012967521577636365,0.19697826781082955,0.0,0.0,100000.0,0.0,0.0,-0.0172,0.0,-0.008606553475900015,0,0,0,0.0,0.0,0.0,[],2011-09-22 20:00:00+00:00,2011-09,2011-09-22 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,435,[],0.0172,1.0
2011-09-23 20:00:00+00:00,0.0,0.0,0.0,0.019128399658401518,0.19680415995194833,0.0,0.0,100000.0,0.0,0.0,-0.0184,0.0,-0.009719602128759643,0,0,0,0.0,0.0,0.0,[],2011-09-23 20:00:00+00:00,2011-09,2011-09-23 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,436,[],0.0184,1.0
2011-09-26 20:00:00+00:00,0.0,0.0,0.0,0.04291092819465914,0.1973672783253102,0.0,0.0,100000.0,0.0,0.0,-0.0191,0.0,-0.013964787747538334,0,0,0,0.0,0.0,0.0,[],2011-09-26 20:00:00+00:00,2011-09,2011-09-26 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,437,[],0.0191,1.0
2011-09-27 20:00:00+00:00,0.0,0.0,0.0,0.0540579591941468,0.1973025931824248,0.0,0.0,100000.0,0.0,0.0,-0.02,0.0,-0.015900857033025708,0,0,0,0.0,0.0,0.0,[],2011-09-27 20:00:00+00:00,2011-09,2011-09-27 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,438,[],0.02,1.0
2011-09-28 20:00:00+00:00,0.0,0.0,0.0,0.03224830398525813,0.19771168202120723,0.0,0.0,100000.0,0.0,0.0,-0.0203,0.0,-0.012047491690576421,0,0,0,0.0,0.0,0.0,[],2011-09-28 20:00:00+00:00,2011-09,2011-09-28 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,439,[],0.0203,1.0
2011-09-29 20:00:00+00:00,0.0,0.0,0.0,0.04062420318803972,0.19757832165432337,0.0,0.0,100000.0,0.0,0.0,-0.0199,0.0,-0.013509908213454653,0,0,0,0.0,0.0,0.0,[],2011-09-29 20:00:00+00:00,2011-09,2011-09-29 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,440,[],0.0199,1.0
2011-09-30 20:00:00+00:00,0.0,0.0,0.0,0.014635519999331548,0.1982667187785593,0.0,0.0,100000.0,0.0,0.0,-0.0192,0.0,-0.008898256346111442,0,0,0,0.0,0.0,0.0,[],2011-09-30 20:00:00+00:00,2011-09,2011-09-30 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,441,[],0.0192,1.0
2011-10-03 20:00:00+00:00,0.0,0.0,0.0,-0.01423190417143183,0.1992126233978645,0.0,0.0,100000.0,0.0,0.0,-0.018000000000000002,0.0,-0.003706657270829768,0,0,0,0.0,0.0,0.0,[],2011-10-03 20:00:00+00:00,2011-10,2011-10-03 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,442,[],0.018000000000000002,1.0
2011-10-04 20:00:00+00:00,0.0,0.0,0.0,0.007936485687810801,0.19970572799079825,0.0,0.0,100000.0,0.0,0.0,-0.0181,0.0,-0.0077243616953865755,0,0,0,0.0,0.0,0.0,[],2011-10-04 20:00:00+00:00,2011-10,2011-10-04 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,443,[],0.0181,1.0
2011-10-05 20:00:00+00:00,0.0,0.0,0.0,0.02594390962483728,0.19992884040320025,0.0,0.0,100000.0,0.0,0.0,-0.0192,0.0,-0.010893285945427763,0,0,0,0.0,0.0,0.0,[],2011-10-05 20:00:00+00:00,2011-10,2011-10-05 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,444,[],0.0192,1.0
2011-10-06 20:00:00+00:00,0.0,0.0,0.0,0.04472244289601002,0.20017093530209026,0.0,0.0,100000.0,0.0,0.0,-0.0201,0.0,-0.014117611408743914,0,0,0,0.0,0.0,0.0,[],2011-10-06 20:00:00+00:00,2011-10,2011-10-06 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,445,[],0.0201,1.0
2011-10-07 20:00:00+00:00,0.0,0.0,0.0,0.03619405063999581,0.2000441825161254,0.0,0.0,100000.0,0.0,0.0,-0.021,0.0,-0.012642417596938491,0,0,0,0.0,0.0,0.0,[],2011-10-07 20:00:00+00:00,2011-10,2011-10-07 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,446,[],0.021,1.0
2011-10-10 20:00:00+00:00,0.0,0.0,0.0,0.07155415722114777,0.20144065763885044,0.0,0.0,100000.0,0.0,0.0,-0.021,0.0,-0.018542830187465362,0,0,0,0.0,0.0,0.0,[],2011-10-10 20:00:00+00:00,2011-10,2011-10-10 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,447,[],0.021,1.0
2011-10-11 20:00:00+00:00,0.0,0.0,0.0,0.07213708611899561,0.2012153395590403,0.0,0.0,100000.0,0.0,0.0,-0.021800000000000003,0.0,-0.0186179569562103,0,0,0,0.0,0.0,0.0,[],2011-10-11 20:00:00+00:00,2011-10,2011-10-11 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,448,[],0.021800000000000003,1.0
2011-10-12 20:00:00+00:00,0.0,0.0,0.0,0.08263835170237854,0.2011181725965351,0.0,0.0,100000.0,0.0,0.0,-0.022400000000000003,0.0,-0.020307311044488748,0,0,0,0.0,0.0,0.0,[],2011-10-12 20:00:00+00:00,2011-10,2011-10-12 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,449,[],0.022400000000000003,1.0
2011-10-13 20:00:00+00:00,0.0,0.0,0.0,0.07941893992113402,0.2009086345177262,0.0,0.0,100000.0,0.0,0.0,-0.0219,0.0,-0.01976118181046431,0,0,0,0.0,0.0,0.0,[],2011-10-13 20:00:00+00:00,2011-10,2011-10-13 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,450,[],0.0219,1.0
2011-10-14 20:00:00+00:00,0.0,0.0,0.0,0.09817951964515337,0.2010933723060869,0.0,0.0,100000.0,0.0,0.0,-0.0226,0.0,-0.022741412735744135,0,0,0,0.0,0.0,0.0,[],2011-10-14 20:00:00+00:00,2011-10,2011-10-14 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,451,[],0.0226,1.0
2011-10-17 20:00:00+00:00,0.0,0.0,0.0,0.07690791036300948,0.2014058752593695,0.0,0.0,100000.0,0.0,0.0,-0.021800000000000003,0.0,-0.01927822614490061,0,0,0,0.0,0.0,0.0,[],2011-10-17 20:00:00+00:00,2011-10,2011-10-17 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,452,[],0.021800000000000003,1.0
2011-10-18 20:00:00+00:00,0.0,0.0,0.0,0.09889698804908065,0.20174486495138366,0.0,0.0,100000.0,0.0,0.0,-0.0219,0.0,-0.022750077029320963,0,0,0,0.0,0.0,0.0,[],2011-10-18 20:00:00+00:00,2011-10,2011-10-18 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,453,[],0.0219,1.0
2011-10-19 20:00:00+00:00,0.0,0.0,0.0,0.08499688910405112,0.20175247252646603,0.0,0.0,100000.0,0.0,0.0,-0.021800000000000003,0.0,-0.0205068790340429,0,0,0,0.0,0.0,0.0,[],2011-10-19 20:00:00+00:00,2011-10,2011-10-19 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,454,[],0.021800000000000003,1.0
2011-10-20 20:00:00+00:00,0.0,0.0,0.0,0.08993815905167035,0.20155548511399107,0.0,0.0,100000.0,0.0,0.0,-0.022,0.0,-0.021270130288876334,0,0,0,0.0,0.0,0.0,[],2011-10-20 20:00:00+00:00,2011-10,2011-10-20 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,455,[],0.022,1.0
2011-10-21 20:00:00+00:00,0.0,0.0,0.0,0.1104385495924376,0.20180500256124462,0.0,0.0,100000.0,0.0,0.0,-0.0223,0.0,-0.02444186346752123,0,0,0,0.0,0.0,0.0,[],2011-10-21 20:00:00+00:00,2011-10,2011-10-21 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,456,[],0.0223,1.0
2011-10-24 20:00:00+00:00,0.0,0.0,0.0,0.12473317908133641,0.20179932898700192,0.0,0.0,100000.0,0.0,0.0,-0.0225,0.0,-0.026604927935013498,0,0,0,0.0,0.0,0.0,[],2011-10-24 20:00:00+00:00,2011-10,2011-10-24 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,457,[],0.0225,1.0
2011-10-25 20:00:00+00:00,0.0,0.0,0.0,0.10218821222537788,0.20214464048796585,0.0,0.0,100000.0,0.0,0.0,-0.0214,0.0,-0.023064544630265985,0,0,0,0.0,0.0,0.0,[],2011-10-25 20:00:00+00:00,2011-10,2011-10-25 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,458,[],0.0214,1.0
2011-10-26 20:00:00+00:00,0.0,0.0,0.0,0.1138014767565576,0.2020664179976486,0.0,0.0,100000.0,0.0,0.0,-0.0223,0.0,-0.0248266039283624,0,0,0,0.0,0.0,0.0,[],2011-10-26 20:00:00+00:00,2011-10,2011-10-26 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,459,[],0.0223,1.0
2011-10-27 20:00:00+00:00,0.0,0.0,0.0,0.15199533104465068,0.20340661949946134,0.0,0.0,100000.0,0.0,0.0,-0.0242,0.0,-0.030427268774776663,0,0,0,0.0,0.0,0.0,[],2011-10-27 20:00:00+00:00,2011-10,2011-10-27 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,460,[],0.0242,1.0
2011-10-28 20:00:00+00:00,0.0,0.0,0.0,0.15244372133319994,0.20318540505774485,0.0,0.0,100000.0,0.0,0.0,-0.0234,0.0,-0.030460286112682394,0,0,0,0.0,0.0,0.0,[],2011-10-28 20:00:00+00:00,2011-10,2011-10-28 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,461,[],0.0234,1.0
2011-10-31 20:00:00+00:00,0.0,0.0,0.0,0.1239351412200207,0.2038115475689531,0.0,0.0,100000.0,0.0,0.0,-0.0217,0.0,-0.02613050477834116,0,0,0,0.0,0.0,0.0,[],2011-10-31 20:00:00+00:00,2011-10,2011-10-31 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,462,[],0.0217,1.0
2011-11-01 20:00:00+00:00,0.0,0.0,0.0,0.0925298674744135,0.20465692094316038,0.0,0.0,100000.0,0.0,0.0,-0.0201,0.0,-0.02128519618047477,0,0,0,0.0,0.0,0.0,[],2011-11-01 20:00:00+00:00,2011-11,2011-11-01 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,463,[],0.0201,1.0
2011-11-02 20:00:00+00:00,0.0,0.0,0.0,0.11012469791318669,0.2047683866900332,0.0,0.0,100000.0,0.0,0.0,-0.0203,0.0,-0.02391849764700676,0,0,0,0.0,0.0,0.0,[],2011-11-02 20:00:00+00:00,2011-11,2011-11-02 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,464,[],0.0203,1.0
2011-11-03 20:00:00+00:00,0.0,0.0,0.0,0.13097484633073098,0.20499918926614796,0.0,0.0,100000.0,0.0,0.0,-0.0209,0.0,-0.02696794259075865,0,0,0,0.0,0.0,0.0,[],2011-11-03 20:00:00+00:00,2011-11,2011-11-03 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,465,[],0.0209,1.0
2011-11-04 20:00:00+00:00,0.0,0.0,0.0,0.12387230470176402,0.20483664291601572,0.0,0.0,100000.0,0.0,0.0,-0.0206,0.0,-0.025887024082135803,0,0,0,0.0,0.0,0.0,[],2011-11-04 20:00:00+00:00,2011-11,2011-11-04 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,466,[],0.0206,1.0
2011-11-07 21:00:00+00:00,0.0,0.0,0.0,0.1309479169067811,0.20466360332252198,0.0,0.0,100000.0,0.0,0.0,-0.0204,0.0,-0.026899090044732364,0,0,0,0.0,0.0,0.0,[],2011-11-07 21:00:00+00:00,2011-11,2011-11-07 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,467,[],0.0204,1.0
2011-11-08 21:00:00+00:00,0.0,0.0,0.0,0.14422031339008967,0.20461509681360887,0.0,0.0,100000.0,0.0,0.0,-0.021,0.0,-0.02879344177409023,0,0,0,0.0,0.0,0.0,[],2011-11-08 21:00:00+00:00,2011-11,2011-11-08 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,468,[],0.021,1.0
2011-11-09 21:00:00+00:00,0.0,0.0,0.0,0.10223298578925033,0.20619431955411352,0.0,0.0,100000.0,0.0,0.0,-0.02,0.0,-0.022488348277764487,0,0,0,0.0,0.0,0.0,[],2011-11-09 21:00:00+00:00,2011-11,2011-11-09 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,469,[],0.02,1.0
2011-11-10 21:00:00+00:00,0.0,0.0,0.0,0.11173883748698188,0.2060647169052511,0.0,0.0,100000.0,0.0,0.0,-0.0204,0.0,-0.023868181517860822,0,0,0,0.0,0.0,0.0,[],2011-11-10 21:00:00+00:00,2011-11,2011-11-10 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,470,[],0.0204,1.0
2011-11-11 21:00:00+00:00,0.0,0.0,0.0,0.13339611084342917,0.20632245224748136,0.0,0.0,100000.0,0.0,0.0,-0.0204,0.0,-0.026970000358516655,0,0,0,0.0,0.0,0.0,[],2011-11-11 21:00:00+00:00,2011-11,2011-11-11 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,471,[],0.0204,1.0
2011-11-14 21:00:00+00:00,0.0,0.0,0.0,0.12257201680721885,0.20623023263340004,0.0,0.0,100000.0,0.0,0.0,-0.0204,0.0,-0.025367439131226993,0,0,0,0.0,0.0,0.0,[],2011-11-14 21:00:00+00:00,2011-11,2011-11-14 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,472,[],0.0204,1.0
2011-11-15 21:00:00+00:00,0.0,0.0,0.0,0.12797963059054096,0.20603769131886177,0.0,0.0,100000.0,0.0,0.0,-0.0206,0.0,-0.026122128151262625,0,0,0,0.0,0.0,0.0,[],2011-11-15 21:00:00+00:00,2011-11,2011-11-15 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,473,[],0.0206,1.0
2011-11-16 21:00:00+00:00,0.0,0.0,0.0,0.1092368941096642,0.2061907329195939,0.0,0.0,100000.0,0.0,0.0,-0.0201,0.0,-0.023348784446002437,0,0,0,0.0,0.0,0.0,[],2011-11-16 21:00:00+00:00,2011-11,2011-11-16 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,474,[],0.0201,1.0
2011-11-17 21:00:00+00:00,0.0,0.0,0.0,0.09060176771091699,0.20634949664021607,0.0,0.0,100000.0,0.0,0.0,-0.0196,0.0,-0.020560810680048676,0,0,0,0.0,0.0,0.0,[],2011-11-17 21:00:00+00:00,2011-11,2011-11-17 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,475,[],0.0196,1.0
2011-11-18 21:00:00+00:00,0.0,0.0,0.0,0.0901713300727407,0.20613273488131081,0.0,0.0,100000.0,0.0,0.0,-0.0201,0.0,-0.02047533694899493,0,0,0,0.0,0.0,0.0,[],2011-11-18 21:00:00+00:00,2011-11,2011-11-18 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,476,[],0.0201,1.0
2011-11-21 21:00:00+00:00,0.0,0.0,0.0,0.06984127493156822,0.20637451395273498,0.0,0.0,100000.0,0.0,0.0,-0.0197,0.0,-0.01740122336866718,0,0,0,0.0,0.0,0.0,[],2011-11-21 21:00:00+00:00,2011-11,2011-11-21 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,477,[],0.0197,1.0
2011-11-22 21:00:00+00:00,0.0,0.0,0.0,0.0654112317907547,0.20618245845018596,0.0,0.0,100000.0,0.0,0.0,-0.0194,0.0,-0.01671401961776264,0,0,0,0.0,0.0,0.0,[],2011-11-22 21:00:00+00:00,2011-11,2011-11-22 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,478,[],0.0194,1.0
2011-11-23 21:00:00+00:00,0.0,0.0,0.0,0.0418707416419144,0.20660150436181604,0.0,0.0,100000.0,0.0,0.0,-0.0189,0.0,-0.013101003984437757,0,0,0,0.0,0.0,0.0,[],2011-11-23 21:00:00+00:00,2011-11,2011-11-23 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,479,[],0.0189,1.0
2011-11-25 18:00:00+00:00,0.0,0.0,0.0,0.03907279072526926,0.20639610679636294,0.0,0.0,100000.0,0.0,0.0,-0.0197,0.0,-0.012656408364796066,0,0,0,0.0,0.0,0.0,[],2011-11-25 18:00:00+00:00,2011-11,2011-11-25 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,480,[],0.0197,1.0
2011-11-28 21:00:00+00:00,0.0,0.0,0.0,0.06945572116127541,0.20725230946127293,0.0,0.0,100000.0,0.0,0.0,-0.0197,0.0,-0.017234202534599286,0,0,0,0.0,0.0,0.0,[],2011-11-28 21:00:00+00:00,2011-11,2011-11-28 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,481,[],0.0197,1.0
2011-11-29 21:00:00+00:00,0.0,0.0,0.0,0.07182312503251387,0.20704175167230895,0.0,0.0,100000.0,0.0,0.0,-0.02,0.0,-0.01756806891672588,0,0,0,0.0,0.0,0.0,[],2011-11-29 21:00:00+00:00,2011-11,2011-11-29 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,482,[],0.02,1.0
2011-11-30 21:00:00+00:00,0.0,0.0,0.0,0.11824947344452386,0.20915525099166302,0.0,0.0,100000.0,0.0,0.0,-0.020800000000000003,0.0,-0.02416106964930831,0,0,0,0.0,0.0,0.0,[],2011-11-30 21:00:00+00:00,2011-11,2011-11-30 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,483,[],0.020800000000000003,1.0
2011-12-01 21:00:00+00:00,0.0,0.0,0.0,0.11611513118712624,0.2089448011957204,0.0,0.0,100000.0,0.0,0.0,-0.0211,0.0,-0.02383583014912808,0,0,0,0.0,0.0,0.0,[],2011-12-01 21:00:00+00:00,2011-12,2011-12-01 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,484,[],0.0211,1.0
2011-12-02 21:00:00+00:00,0.0,0.0,0.0,0.11584616247897883,0.20872922051536497,0.0,0.0,100000.0,0.0,0.0,-0.0205,0.0,-0.023773462350935318,0,0,0,0.0,0.0,0.0,[],2011-12-02 21:00:00+00:00,2011-12,2011-12-02 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,485,[],0.0205,1.0
2011-12-05 21:00:00+00:00,0.0,0.0,0.0,0.12732488840085976,0.20863758952948425,0.0,0.0,100000.0,0.0,0.0,-0.0204,0.0,-0.025345465569489474,0,0,0,0.0,0.0,0.0,[],2011-12-05 21:00:00+00:00,2011-12,2011-12-05 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,486,[],0.0204,1.0
2011-12-06 21:00:00+00:00,0.0,0.0,0.0,0.12857142685473555,0.20842357231949632,0.0,0.0,100000.0,0.0,0.0,-0.020800000000000003,0.0,-0.02549232800218257,0,0,0,0.0,0.0,0.0,[],2011-12-06 21:00:00+00:00,2011-12,2011-12-06 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,487,[],0.020800000000000003,1.0
2011-12-07 21:00:00+00:00,0.0,0.0,0.0,0.13084928449500866,0.20821299033678228,0.0,0.0,100000.0,0.0,0.0,-0.0202,0.0,-0.02578115269691624,0,0,0,0.0,0.0,0.0,[],2011-12-07 21:00:00+00:00,2011-12,2011-12-07 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,488,[],0.0202,1.0
2011-12-08 21:00:00+00:00,0.0,0.0,0.0,0.10694108381901835,0.20857033061025093,0.0,0.0,100000.0,0.0,0.0,-0.0199,0.0,-0.022393705279850826,0,0,0,0.0,0.0,0.0,[],2011-12-08 21:00:00+00:00,2011-12,2011-12-08 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,489,[],0.0199,1.0
2011-12-09 21:00:00+00:00,0.0,0.0,0.0,0.1256299596584347,0.20869631888491985,0.0,0.0,100000.0,0.0,0.0,-0.0207,0.0,-0.024955398187486714,0,0,0,0.0,0.0,0.0,[],2011-12-09 21:00:00+00:00,2011-12,2011-12-09 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,490,[],0.0207,1.0
2011-12-12 21:00:00+00:00,0.0,0.0,0.0,0.10884225415856474,0.2087690215327068,0.0,0.0,100000.0,0.0,0.0,-0.0203,0.0,-0.022586237695287562,0,0,0,0.0,0.0,0.0,[],2011-12-12 21:00:00+00:00,2011-12,2011-12-12 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,491,[],0.0203,1.0
2011-12-13 21:00:00+00:00,0.0,0.0,0.0,0.09921083883155024,0.20865538380811316,0.0,0.0,100000.0,0.0,0.0,-0.0196,0.0,-0.021209452274505044,0,0,0,0.0,0.0,0.0,[],2011-12-13 21:00:00+00:00,2011-12,2011-12-13 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,492,[],0.0196,1.0
2011-12-14 21:00:00+00:00,0.0,0.0,0.0,0.08673659051356797,0.20860892282074261,0.0,0.0,100000.0,0.0,0.0,-0.0192,0.0,-0.019419468923099235,0,0,0,0.0,0.0,0.0,[],2011-12-14 21:00:00+00:00,2011-12,2011-12-14 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,493,[],0.0192,1.0
2011-12-15 21:00:00+00:00,0.0,0.0,0.0,0.09026098660771686,0.20840817083987886,0.0,0.0,100000.0,0.0,0.0,-0.0192,0.0,-0.019898882868497187,0,0,0,0.0,0.0,0.0,[],2011-12-15 21:00:00+00:00,2011-12,2011-12-15 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,494,[],0.0192,1.0
2011-12-16 21:00:00+00:00,0.0,0.0,0.0,0.09376742915471237,0.2082077995223438,0.0,0.0,100000.0,0.0,0.0,-0.0186,0.0,-0.020373169633493667,0,0,0,0.0,0.0,0.0,[],2011-12-16 21:00:00+00:00,2011-12,2011-12-16 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,495,[],0.0186,1.0
2011-12-19 21:00:00+00:00,0.0,0.0,0.0,0.08093444708315678,0.20817317977659255,0.0,0.0,100000.0,0.0,0.0,-0.0182,0.0,-0.01853164259700226,0,0,0,0.0,0.0,0.0,[],2011-12-19 21:00:00+00:00,2011-12,2011-12-19 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,496,[],0.0182,1.0
2011-12-20 21:00:00+00:00,0.0,0.0,0.0,0.11317377429483622,0.20902732791951523,0.0,0.0,100000.0,0.0,0.0,-0.0194,0.0,-0.02297628997962117,0,0,0,0.0,0.0,0.0,[],2011-12-20 21:00:00+00:00,2011-12,2011-12-20 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,497,[],0.0194,1.0
2011-12-21 21:00:00+00:00,0.0,0.0,0.0,0.11534391334253002,0.20882021953037658,0.0,0.0,100000.0,0.0,0.0,-0.0198,0.0,-0.02325048821166466,0,0,0,0.0,0.0,0.0,[],2011-12-21 21:00:00+00:00,2011-12,2011-12-21 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,498,[],0.0198,1.0
